Name,Description,Price1,Price2,Image
Coca-Cola,Bebida Original,$1.940,$ Precio x L : $776,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/278598a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Gourmet,Mix para Hamburguesa De Soya Sabor Carne,$1.940,$ Precio x Kg : $12.125,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/1026678a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Kings Hawaiian,Pan hamburguesa,$1.950,$ Precio x Kg : $5.372,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/937139a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Arom,Desodorante Ambiental Aires Patagonia,$1.950,$ Precio x L : $7.800,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/996145a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Alter Natural,Tripack Galletitas con Salvado de Trigo Light,$1.950,$ Precio x Kg : $3.611,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/861911a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Arom,Desodorante Ambiental Flores Silvestres,$1.950,$ Precio x L : $7.800,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/996143a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Gourmet,Mezcla Queque Chips,$1.950,$ Precio x Kg : $4.333,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/978530a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Clorox,Limpiador de Baño Doypack,$1.950,$ Precio x L : $2.167,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/655536a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Kings Hawaiian,Pan hot dog,$1.950,$ Precio x Kg : $5.702,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/937141a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
HO Don Custodio ,Huevo grande color,$1.950,$ Precio x Un : $163,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/944425a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
PF,Jamon Pierna Ahumado,$1.950,$ Precio x Kg : $9.750,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/764503a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Evercrisp,Mani Salado Evercrisp 430g,$1.950,$ Precio x Kg : $4.535,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/628434a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Cor Intensa Garnier,Coloración Cabello 7.3 Rubio Dorado,$1.980,$ Precio x Kg : $12.375,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/636357a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Cor Intensa Garnier,Coloración Cabello 4.15 Castaño Ceniza Caoba,$1.980,$ Precio x Kg : $44.000,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/497490a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Cor Intensa,Coloración Cabello N°6.46,$1.980,$ Precio x Un : $1.980,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/497508a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Cor Intensa Garnier,Coloración Cabello 3.16 Castaño Oscuro Ceniza Rojizo,$1.980,$ Precio x Kg : $44.000,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/497482a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Nestlé,Manjar sin Lactosa,$1.980,$ Precio x Kg : $3.960,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/1037727a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Cor Intensa Garnier,Coloración Cabello 5.62 Castaño Rojizo Irizado,$1.980,$ Precio x Kg : $44.000,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/497498a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Great Value,Mayonesa al Ajo,$1.990,$ Precio x Kg : $6.862,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/1000309a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Argos,Bolsa de papel sirena tornasol,$1.990,$ Precio x Un : $1.990,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/981979a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Argos,Vela llama,$1.990,$ Precio x Un : $1.990,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/982059a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Haus,Set 4 Individuales Bambu (Varios Colores),$1.990,$ Precio x Un : $1.990,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/929006a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Milka,Galleta Milka Chips Chocolate y Avellanas,$1.990,$ Precio x Kg : $11.845,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/1044962a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Winfun,Mordedores 7 Diseños,$1.990,$ Precio x Un : $1.990,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/986611a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Vilay,Bebida de Coco Sabor Original Sin Azúcar,$1.990,$ Precio x L : $1.990,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/1060767a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Calan,Pack Yogurt Batido,$1.990,$ Precio x Un : $166,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/285893a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Autodrive,Limpia Vidrios Opp.,$1.990,$ Precio x Un : $1.990,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/941340a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Kotex,Toalla Higiénica Nocturna Ultra Fina Bolsa,$1.990,$ Precio x Un : $133,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/750073a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Lider,Semilla De Quinoa,$1.990,$ Precio x Kg : $5.686,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/945403a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Macrodeli,Brownies de Chocolate,$1.990,$ Precio x Kg : $9.476,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/981481a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Great Value,Aderezo para ensaladas Coleslaw,$1.990,$ Precio x Kg : $4.383,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/996393a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Rubbermaid ,Hermetico efl 710 ml,$1.990,$ Precio x Un : $1.990,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/631258a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Mainstays,Vela letras de colores,$1.990,$ Precio x Un : $1.990,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/1012876a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Great Value,Mayonesa Srirach,$1.990,$ Precio x Kg : $6.746,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/1000311a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Vivo,Granola Proteina Cacao,$1.990,$ Precio x Kg : $6.633,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/1011409a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Parent's Choice,Set Cepillo y Peine,$1.990,$ Precio x Un : $1.990,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/533815a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Buddy Pet,Guante masajeador para Mascotas,$1.990,$ Precio x Un : $1.990,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/992397a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Isofit,Bolígrafo Gel Color Negro (3 Un),$1.990,$ Precio x Un : $1.990,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/908638a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Agua de Piedra,Mil Hojas Frambuesa,$1.990,$ Precio x Kg : $7.107,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/1002088a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Airwick,Aromatizante de Ambientes Aerosol Mango,$1.990,$ Precio x L : $7.960,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/999597a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Mainstays,Marco De Fotos 13x8 cm Negro,$1.990,$ Precio x Un : $1.990,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/912555a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Virginia,Trapero Húmedo Naranja Citrus,$1.990,$ Precio x Un : $199,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/1024536a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Tucapel,Harina de Arroz,$1.990,$ Precio x Kg : $3.980,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/1024496a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Argos,Vela chancho,$1.990,$ Precio x Un : $1.990,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/982051a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Solidarnosc,Estuche L'amour,$1.990,$ Precio x Kg : $17.155,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/821615a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Vertice,Libro para pintar con crayones y sticker incluidos (Surtido),$1.990,$ Precio x Un : $1.990,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/1017303a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Faber-Castell,"Lápiz Multifunción (Lápiz Pasta Azul, Rojo y Portamina )",$1.990,$ Precio x Un : $1.990,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/908157a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Palms,Cortina Metalica Color Fucsia,$1.990,$ Precio x Un : $1.990,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/982095a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Argos,Vela vaquita,$1.990,$ Precio x Un : $1.990,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/982045a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Sweethouse,Canastillos PopCorn (4 Un),$1.990,$ Precio x Un : $1.990,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/973558a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Artel,Croquera 12 x 61 cm Brandalised Diseños Surtidos,$1.990,$ Precio x Un : $1.990,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/961289a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Great Value,Papas fritas congeladas crinkle cut,$1.990,$ Precio x Kg : $2.194,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/1017091a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Great Value,Pepinillos Dill al Ajo Frasco,$1.990,$ Precio x L : $1.990,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/1018875a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Haus,Chal Polar Sold (Surtido),$1.990,$ Precio x Un : $1.990,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/1004356a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Doite,Gas Portatil 230 gr,$1.990,$ Precio x Un : $1.990,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/491192a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Argos,Vela super papá,$1.990,$ Precio x Un : $1.990,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/982055a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Great Value,Pepinillos Dill Frasco,$1.990,$ Precio x L : $1.990,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/1018873a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Great Value,Papas fritas congeladas wedges seasoned,$1.990,$ Precio x Kg : $2.194,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/1017089a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Oregon,Porotos Negro,$1.990,$ Precio x Kg : $1.990,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/859242a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Wenco,Caja 10 L Mybox Azul,$1.990,$ Precio x Un : $1.990,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/820125a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Vilay,Bebida de Almendras Sabor Original Sin Azúcar,$1.990,$ Precio x L : $1.990,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/1060765a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Deysa Care,Pack Mascarilla Triple Pliego (3 Un),$1.990,$ Precio x Un : $663,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/1057904a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Kw,Contenedor Plástico Rectangular 800 ml,$1.990,$ Precio x Un : $1.990,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/967075a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Argos,Vela 2D Feliz Cumpleaños Mickey Mouse,$1.990,$ Precio x Un : $1.990,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/860468a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Skin bracer,Gel para pelo extra firme,$1.990,$ Precio x L : $4.975,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/1009945a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Argos,Vela mi perro,$1.990,$ Precio x Un : $1.990,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/982047a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Great Value,Syrup Light Botella,$1.990,$ Precio x L : $2.803,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/305613a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Great Value,Papas fritas congeladas waffle cut,$1.990,$ Precio x Kg : $3.273,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/1017087a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Lider,Sucedaneo de Limón,$1.990,$ Precio x L : $1.990,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/1013002a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
